"topic" "term" "beta"
"1" 1 "depend" 0.00127076088019411
"2" 1 "activ" 0.00125767277719339
"3" 1 "character" 0.0012113558462233
"4" 1 "gener" 0.00115619338976144
"5" 1 "compet" 0.00102489915333792
"6" 1 "random" 0.000977896843577684
"7" 1 "hospit" 0.000973302114120067
"8" 1 "degrad" 0.000971014235549153
"9" 1 "induc" 0.000888044109132107
"10" 1 "access" 0.000870458854293256
"11" 2 "produc" 0.00148784692306133
"12" 2 "recommend" 0.0014012410057517
"13" 2 "connect" 0.00115221542695648
"14" 2 "reflect" 0.00114843713705414
"15" 2 "identifi" 0.00107839951377058
"16" 2 "local" 0.001032328183762
"17" 2 "modul" 0.000994173788928434
"18" 2 "origin" 0.00098741845465377
"19" 2 "associ" 0.00097727215134448
"20" 2 "transport" 0.000972878908476096
"21" 3 "activ" 0.00139622427949625
"22" 3 "progress" 0.00116707083161632
"23" 3 "ration" 0.00113745514373606
"24" 3 "sensit" 0.00112075008223324
"25" 3 "manag" 0.00110899248024848
"26" 3 "modifi" 0.00107955777277067
"27" 3 "revers" 0.000985032098320997
"28" 3 "enhanc" 0.000898553846855434
"29" 3 "predict" 0.000878189585044339
"30" 3 "investig" 0.000878187771404023
"31" 4 "integr" 0.00126943596220091
"32" 4 "oper" 0.00114126445741906
"33" 4 "persist" 0.00110455952838219
"34" 4 "organ" 0.00109636616792426
"35" 4 "demonstr" 0.00109362123533959
"36" 4 "explor" 0.00108414858833924
"37" 4 "initi" 0.00106853977453913
"38" 4 "stimul" 0.0010648822081
"39" 4 "collect" 0.00104390063751377
"40" 4 "favour" 0.0010134766239422
