"topic" "term" "beta"
"1" 1 "activ" 0.000121336683687939
"2" 1 "individu" 9.58960047850209e-05
"3" 1 "inject" 8.86461777231627e-05
"4" 1 "determin" 8.64985971389703e-05
"5" 1 "effect" 8.56064142261739e-05
"6" 1 "prevent" 8.40682632119223e-05
"7" 1 "potenti" 8.35204292706422e-05
"8" 1 "commun" 8.34022001293228e-05
"9" 1 "infect" 8.21728070346225e-05
"10" 1 "toler" 8.09092518269545e-05
"11" 2 "gener" 0.000135970467886278
"12" 2 "determin" 0.000124692257573779
"13" 2 "activ" 0.000120550263925475
"14" 2 "innov" 9.26311711965037e-05
"15" 2 "posit" 8.66919725279571e-05
"16" 2 "induc" 8.63903017348703e-05
"17" 2 "minim" 8.489523461037e-05
"18" 2 "vaccin" 8.37368895971267e-05
"19" 2 "compet" 7.92198667067947e-05
"20" 2 "fraction" 7.83323961103512e-05
"21" 3 "deriv" 0.000135371936026882
"22" 3 "integr" 0.000111834088995903
"23" 3 "oxid" 0.00010822027883569
"24" 3 "interpret" 0.000105783444719625
"25" 3 "aspir" 0.000102459727717296
"26" 3 "conserv" 9.19669745984603e-05
"27" 3 "substitut" 8.84707660792915e-05
"28" 3 "origin" 8.49220139790053e-05
"29" 3 "abnorm" 8.43410399564472e-05
"30" 3 "initi" 7.92106342468487e-05
"31" 4 "depend" 0.000201240491963876
"32" 4 "immun" 0.000133651080263696
"33" 4 "discontinu" 0.00012099572163768
"34" 4 "develop" 0.000107951546805996
"35" 4 "toler" 0.000107787234610767
"36" 4 "orient" 0.000106816017442475
"37" 4 "correl" 0.000105862692267938
"38" 4 "ration" 9.84116056881402e-05
"39" 4 "perturb" 9.79543143295408e-05
"40" 4 "adapt" 9.73919458187875e-05
"41" 5 "initi" 0.000232056068141554
"42" 5 "fraction" 0.000108864120235468
"43" 5 "adher" 0.000104979774059067
"44" 5 "intern" 9.87429187097617e-05
"45" 5 "differenti" 9.47156765510135e-05
"46" 5 "determin" 9.41023274199111e-05
"47" 5 "steril" 9.36329105753246e-05
"48" 5 "ration" 8.95123881555335e-05
"49" 5 "covari" 8.76297458141222e-05
"50" 5 "prevent" 8.72218931400003e-05
"51" 6 "gener" 0.000143651966292945
"52" 6 "commun" 0.00014297964270006
"53" 6 "design" 0.000127226478477151
"54" 6 "infect" 0.000124531465327064
"55" 6 "correl" 0.000122675987610914
"56" 6 "discrimin" 0.000100355992493408
"57" 6 "develop" 9.97478722340627e-05
"58" 6 "human" 9.93850894219673e-05
"59" 6 "fibril" 9.15778040220147e-05
"60" 6 "diffus" 8.7772181280748e-05
"61" 7 "conform" 0.000144179621706523
"62" 7 "valid" 0.000119859492692579
"63" 7 "continu" 0.000109353551685296
"64" 7 "hypersensit" 0.000105869488261848
"65" 7 "fraction" 9.87172782923729e-05
"66" 7 "adapt" 9.78327766993855e-05
"67" 7 "inhibit" 9.76665273747103e-05
"68" 7 "observ" 9.3951291581752e-05
"69" 7 "metabol" 9.26485525796472e-05
"70" 7 "converg" 8.95483902137494e-05
"71" 8 "interpret" 0.000114032574131123
"72" 8 "adapt" 0.000112470078578927
"73" 8 "activ" 0.000104494891362514
"74" 8 "correct" 9.91461241277605e-05
"75" 8 "infect" 9.70246760461432e-05
"76" 8 "revers" 9.43617060109928e-05
"77" 8 "model" 9.39862452884279e-05
"78" 8 "demonstr" 9.14821155116984e-05
"79" 8 "predomin" 9.12469655441621e-05
"80" 8 "determin" 8.81720383458366e-05
