"topic" "term" "beta"
"1" 1 "hospit" 0.00183672013925913
"2" 1 "degrad" 0.00171434590131303
"3" 1 "affect" 0.00147120078001713
"4" 1 "gener" 0.00138443862672433
"5" 1 "adapt" 0.00137388155798884
"6" 1 "achiev" 0.00134289551079636
"7" 1 "perform" 0.00128113267004254
"8" 1 "differenti" 0.00124546023507913
"9" 1 "enhanc" 0.00118058543198224
"10" 1 "antigen" 0.00117052510975643
"11" 2 "produc" 0.00175175943655032
"12" 2 "origin" 0.00168994084126054
"13" 2 "impair" 0.00154712104491941
"14" 2 "constitut" 0.00146688429722845
"15" 2 "genom" 0.00139597405002934
"16" 2 "popul" 0.00124950186346462
"17" 2 "recommend" 0.00124179847316233
"18" 2 "investig" 0.00121289478933595
"19" 2 "reflect" 0.00121273816940812
"20" 2 "affect" 0.001170256496146
"21" 3 "revers" 0.00148176864691211
"22" 3 "investig" 0.00142234679680927
"23" 3 "modifi" 0.0014135612996496
"24" 3 "activ" 0.00134130249613351
"25" 3 "enhanc" 0.0013370015061343
"26" 3 "sensit" 0.00131703585601231
"27" 3 "occup" 0.00114869978874685
"28" 3 "impair" 0.00112263039191711
"29" 3 "transduc" 0.00108535124097156
"30" 3 "ration" 0.0010632241664018
"31" 4 "optim" 0.00178681280087188
"32" 4 "explor" 0.00174494748271743
"33" 4 "persist" 0.0014909792825794
"34" 4 "stimul" 0.00146908174662905
"35" 4 "organ" 0.00146641416338122
"36" 4 "recruit" 0.00144008069538765
"37" 4 "favour" 0.0012677661662214
"38" 4 "confer" 0.001237050885774
"39" 4 "oper" 0.00123162936509868
"40" 4 "correl" 0.00121903040344872
"41" 5 "activ" 0.00311188862656785
"42" 5 "produc" 0.00187549594417767
"43" 5 "depend" 0.00153220843332087
"44" 5 "initi" 0.00141332836143871
"45" 5 "emerg" 0.00141008260576251
"46" 5 "explor" 0.0014078859923054
"47" 5 "institut" 0.00132305615140709
"48" 5 "revers" 0.00127038505305941
"49" 5 "infect" 0.00125479841313631
"50" 5 "period" 0.0012197815370374
"51" 6 "connect" 0.00229499633108305
"52" 6 "local" 0.0014870324848151
"53" 6 "modifi" 0.00146065690847872
"54" 6 "consist" 0.0014281217198662
"55" 6 "regul" 0.0013156612588357
"56" 6 "preserv" 0.00129974520768451
"57" 6 "enhanc" 0.00129623403509014
"58" 6 "mesoderm" 0.00123964297785071
"59" 6 "sensit" 0.00119854466440474
"60" 6 "gate" 0.00118028415403321
"61" 7 "advanc" 0.00212042863510833
"62" 7 "manag" 0.00190652379842561
"63" 7 "compet" 0.00153857101851721
"64" 7 "depend" 0.00148240180354325
"65" 7 "model" 0.00142099917824612
"66" 7 "establish" 0.00141574939065605
"67" 7 "oper" 0.00139921179872555
"68" 7 "locat" 0.00137756150687506
"69" 7 "investig" 0.00135640139219586
"70" 7 "prevent" 0.00132387589140731
"71" 8 "initi" 0.00225701777024467
"72" 8 "evalu" 0.00158789839169289
"73" 8 "collect" 0.00156882006103698
"74" 8 "reflect" 0.00140400895634278
"75" 8 "disrupt" 0.00127837983563525
"76" 8 "converg" 0.00125437732956695
"77" 8 "oxid" 0.00125137940252381
"78" 8 "delet" 0.00123686344904088
"79" 8 "immunolog" 0.00123466815866987
"80" 8 "repress" 0.00119980430457183
"81" 9 "examin" 0.00209006091775507
"82" 9 "enrol" 0.00196462797893552
"83" 9 "disrupt" 0.00180030812205936
"84" 9 "associ" 0.00167349115800868
"85" 9 "oper" 0.00161344354701858
"86" 9 "restrict" 0.00146753867805137
"87" 9 "induc" 0.00139468278580771
"88" 9 "alter" 0.00135711303129937
"89" 9 "colon" 0.00135352971202434
"90" 9 "potenti" 0.00129971207650662
